pdf_path,company_year_key,qa_count,qa_count_cumulative
2020-04-25__北京三元食品股份有限公司__600429__三元股份__2019年__年度报告.pdf,北京三元食品股份有限公司#2019,1,825
2022-04-28__北京三夫户外用品股份有限公司__002780__三夫户外__2021年__年度报告.pdf,北京三夫户外用品股份有限公司#2021,1,826
2022-07-12__北京东土科技股份有限公司__300353__东土科技__2021年__年度报告.pdf,北京东土科技股份有限公司#2021,1,827
2022-04-15__北京东方通科技股份有限公司__300379__东方通__2021年__年度报告.pdf,北京东方通科技股份有限公司#2021,1,828
2021-04-16__北京东方雨虹防水技术股份有限公司__002271__东方雨虹__2020年__年度报告.pdf,北京东方雨虹防水技术股份有限公司#2020,1,829
2021-04-08__北京中岩大地科技股份有限公司__003001__中岩大地__2020年__年度报告.pdf,北京中岩大地科技股份有限公司#2020,1,830
2022-04-23__北京中科金财科技股份有限公司__002657__中科金财__2021年__年度报告.pdf,北京中科金财科技股份有限公司#2021,1,831
2022-04-12__北京中迪投资股份有限公司__000609__中迪投资__2021年__年度报告.pdf,北京中迪投资股份有限公司#2021,1,832
2022-04-28__北京中长石基信息技术股份有限公司__002153__石基信息__2021年__年度报告.pdf,北京中长石基信息技术股份有限公司#2021,1,833
2022-04-27__北京京西文化旅游股份有限公司__000802__北京文化__2021年__年度报告.pdf,北京京西文化旅游股份有限公司#2021,1,834
2022-05-28__北京亿华通科技股份有限公司__688339__亿华通__2021年__年度报告.pdf,北京亿华通科技股份有限公司#2021,1,835
2021-04-22__北京佰仁医疗科技股份有限公司__688198__佰仁医疗__2020年__年度报告.pdf,北京佰仁医疗科技股份有限公司#2020,1,836
2020-04-15__北京值得买科技股份有限公司__300785__值得买__2019年__年度报告.pdf,北京值得买科技股份有限公司#2019,1,837
2020-04-17__北京光线传媒股份有限公司__300251__光线传媒__2019年__年度报告.pdf,北京光线传媒股份有限公司#2019,1,838
2022-06-08__北京全时天地在线网络信息股份有限公司__002995__天地在线__2021年__年度报告.pdf,北京全时天地在线网络信息股份有限公司#2021,1,839
2021-04-21__北京八亿时空液晶科技股份有限公司__688181__八亿时空__2020年__年度报告.pdf,北京八亿时空液晶科技股份有限公司#2020,1,840
2021-04-21__北京利尔高温材料股份有限公司__002392__北京利尔__2020年__年度报告.pdf,北京利尔高温材料股份有限公司#2020,1,841
2022-04-29__北京动力源科技股份有限公司__600405__动力源__2021年__年度报告.pdf,北京动力源科技股份有限公司#2021,1,842
2022-04-14__北京北信源软件股份有限公司__300352__北信源__2021年__年度报告.pdf,北京北信源软件股份有限公司#2021,1,843
2021-03-31__北京北纬通信科技股份有限公司__002148__北纬科技__2020年__年度报告.pdf,北京北纬通信科技股份有限公司#2020,1,844
2020-04-15__北京千方科技股份有限公司__002373__千方科技__2019年__年度报告.pdf,北京千方科技股份有限公司#2019,1,845
2022-04-15__北京华宇软件股份有限公司__300271__华宇软件__2021年__年度报告.pdf,北京华宇软件股份有限公司#2021,1,846
2021-04-22__北京华胜天成科技股份有限公司__600410__华胜天成__2020年__年度报告.pdf,北京华胜天成科技股份有限公司#2020,1,847
2022-04-28__北京双杰电气股份有限公司__300444__双杰电气__2021年__年度报告.pdf,北京双杰电气股份有限公司#2021,1,848
2021-04-20__北京合康新能科技股份有限公司__300048__合康新能__2020年__年度报告.pdf,北京合康新能科技股份有限公司#2020,1,849
2020-04-03__北京同仁堂股份有限公司__600085__同仁堂__2019年__年度报告.pdf,北京同仁堂股份有限公司#2019,1,850
2022-03-26__北京同仁堂股份有限公司__600085__同仁堂__2021年__年度报告.pdf,北京同仁堂股份有限公司#2021,1,851
2022-03-31__北京同益中新材料科技股份有限公司__688722__同益中__2021年__年度报告.pdf,北京同益中新材料科技股份有限公司#2021,1,852
2020-04-01__北京君正集成电路股份有限公司__300223__北京君正__2019年__年度报告.pdf,北京君正集成电路股份有限公司#2019,1,853
2021-03-19__北京四方继保自动化股份有限公司__601126__四方股份__2020年__年度报告.pdf,北京四方继保自动化股份有限公司#2020,1,854
2020-03-20__北京国联视讯信息技术股份有限公司__603613__国联股份__2019年__年度报告.pdf,北京国联视讯信息技术股份有限公司#2019,1,855
2021-04-21__北京大北农科技集团股份有限公司__002385__大北农__2020年__年度报告.pdf,北京大北农科技集团股份有限公司#2020,1,856
2020-03-10__北京大豪科技股份有限公司__603025__大豪科技__2019年__年度报告.pdf,北京大豪科技股份有限公司#2019,1,857
2021-03-27__北京威卡威汽车零部件股份有限公司__002662__京威股份__2020年__年度报告.pdf,北京威卡威汽车零部件股份有限公司#2020,1,858
2021-04-20__北京安达维尔科技股份有限公司__300719__安达维尔__2020年__年度报告.pdf,北京安达维尔科技股份有限公司#2020,1,859
2021-04-21__北京左江科技股份有限公司__300799__左江科技__2020年__年度报告.pdf,北京左江科技股份有限公司#2020,1,860
2021-04-20__北京市博汇科技股份有限公司__688004__博汇科技__2020年__年度报告.pdf,北京市博汇科技股份有限公司#2020,1,861
2020-04-10__北京市大龙伟业房地产开发股份有限公司__600159__大龙地产__2019年__年度报告.pdf,北京市大龙伟业房地产开发股份有限公司#2019,1,862
2021-04-16__北京康斯特仪表科技股份有限公司__300445__康斯特__2020年__年度报告.pdf,北京康斯特仪表科技股份有限公司#2020,1,863
2020-04-16__北京当升材料科技股份有限公司__300073__当升科技__2019年__年度报告.pdf,北京当升材料科技股份有限公司#2019,1,864
2022-04-26__北京必创科技股份有限公司__300667__必创科技__2021年__年度报告.pdf,北京必创科技股份有限公司#2021,1,865
2021-04-15__北京思特奇信息技术股份有限公司__300608__思特奇__2020年__年度报告.pdf,北京思特奇信息技术股份有限公司#2020,1,866
2021-04-15__北京恒华伟业科技股份有限公司__300365__恒华科技__2020年__年度报告.pdf,北京恒华伟业科技股份有限公司#2020,1,867
2022-04-28__北京恒泰实达科技股份有限公司__300513__恒实科技__2021年__年度报告.pdf,北京恒泰实达科技股份有限公司#2021,1,868
2022-04-29__北京捷成世纪科技股份有限公司__300182__捷成股份__2021年__年度报告.pdf,北京捷成世纪科技股份有限公司#2021,1,869
2020-03-26__北京数字认证股份有限公司__300579__数字认证__2019年__年度报告.pdf,北京数字认证股份有限公司#2019,1,870
2022-04-26__北京昊华能源股份有限公司__601101__昊华能源__2021年__年度报告.pdf,北京昊华能源股份有限公司#2021,1,871
2020-04-21__北京易华录信息技术股份有限公司__300212__易华录__2019年__年度报告.pdf,北京易华录信息技术股份有限公司#2019,1,872
2021-04-13__北京易华录信息技术股份有限公司__300212__易华录__2020年__年度报告.pdf,北京易华录信息技术股份有限公司#2020,1,873
2020-04-16__北京星网宇达科技股份有限公司__002829__星网宇达__2019年__年度报告.pdf,北京星网宇达科技股份有限公司#2019,1,874
2020-04-13__北京昭衍新药研究中心股份有限公司__603127__昭衍新药__2019年__年度报告.pdf,北京昭衍新药研究中心股份有限公司#2019,1,875
2022-04-16__北京歌华有线电视网络股份有限公司__600037__歌华有线__2021年__年度报告.pdf,北京歌华有线电视网络股份有限公司#2021,1,876
2022-04-26__北京正和恒基滨水生态环境治理股份有限公司__605069__正和生态__2021年__年度报告.pdf,北京正和恒基滨水生态环境治理股份有限公司#2021,1,877
2021-04-16__北京汉邦高科数字技术股份有限公司__300449__汉邦高科__2020年__年度报告.pdf,北京汉邦高科数字技术股份有限公司#2020,1,878
2020-04-15__北京沃尔德金刚石工具股份有限公司__688028__沃尔德__2019年__年度报告.pdf,北京沃尔德金刚石工具股份有限公司#2019,1,879
2022-04-28__北京浩丰创源科技股份有限公司__300419__浩丰科技__2021年__年度报告.pdf,北京浩丰创源科技股份有限公司#2021,1,880
2020-08-17__北京海兰信数据科技股份有限公司__300065__海兰信__2019年__年度报告.pdf,北京海兰信数据科技股份有限公司#2019,1,881
2021-04-22__北京海新能源科技股份有限公司__300072__海新能科__2020年__年度报告.pdf,北京海新能源科技股份有限公司#2020,1,882
2022-04-28__北京热景生物技术股份有限公司__688068__热景生物__2021年__年度报告.pdf,北京热景生物技术股份有限公司#2021,1,883
2022-05-24__北京煜邦电力技术股份有限公司__688597__煜邦电力__2021年__年度报告.pdf,北京煜邦电力技术股份有限公司#2021,1,884
2022-04-28__北京燕京啤酒股份有限公司__000729__燕京啤酒__2021年__年度报告.pdf,北京燕京啤酒股份有限公司#2021,1,885
2022-04-15__北京百普赛斯生物科技股份有限公司__301080__百普赛斯__2021年__年度报告.pdf,北京百普赛斯生物科技股份有限公司#2021,1,886
2020-04-25__北京百纳千成影视股份有限公司__300291__百纳千成__2019年__年度报告.pdf,北京百纳千成影视股份有限公司#2019,1,887
2021-04-20__北京盛通印刷股份有限公司__002599__盛通股份__2020年__年度报告.pdf,北京盛通印刷股份有限公司#2020,1,888
2022-04-22__北京石头世纪科技股份有限公司__688169__石头科技__2021年__年度报告.pdf,北京石头世纪科技股份有限公司#2021,1,889
2020-04-25__北京科蓝软件系统股份有限公司__300663__科蓝软件__2019年__年度报告.pdf,北京科蓝软件系统股份有限公司#2019,1,890
2022-04-27__北京科蓝软件系统股份有限公司__300663__科蓝软件__2021年__年度报告.pdf,北京科蓝软件系统股份有限公司#2021,1,891
2021-04-17__北京空港科技园区股份有限公司__600463__空港股份__2019年__年度报告.pdf,北京空港科技园区股份有限公司#2019,1,892
2022-04-15__北京空港科技园区股份有限公司__600463__空港股份__2021年__年度报告.pdf,北京空港科技园区股份有限公司#2021,1,893
2021-04-20__北京航天长峰股份有限公司__600855__航天长峰__2020年__年度报告.pdf,北京航天长峰股份有限公司#2020,1,894
2022-04-26__北京莱伯泰科仪器股份有限公司__688056__莱伯泰科__2021年__年度报告.pdf,北京莱伯泰科仪器股份有限公司#2021,1,895
2022-04-27__北京菜市口百货股份有限公司__605599__菜百股份__2021年__年度报告.pdf,北京菜市口百货股份有限公司#2021,1,896
2020-04-16__北京赛升药业股份有限公司__300485__赛升药业__2019年__年度报告.pdf,北京赛升药业股份有限公司#2019,1,897
2021-03-17__北京赛微电子股份有限公司__300456__赛微电子__2020年__年度报告.pdf,北京赛微电子股份有限公司#2020,1,898
2021-04-20__北京赛科希德科技股份有限公司__688338__赛科希德__2020年__年度报告.pdf,北京赛科希德科技股份有限公司#2020,1,899
2020-04-10__北京超图软件股份有限公司__300036__超图软件__2019年__年度报告.pdf,北京超图软件股份有限公司#2019,1,900
2020-04-23__北京辰安科技股份有限公司__300523__辰安科技__2019年__年度报告.pdf,北京辰安科技股份有限公司#2019,1,901
2021-03-25__北京辰安科技股份有限公司__300523__辰安科技__2020年__年度报告.pdf,北京辰安科技股份有限公司#2020,1,902
2021-03-27__北京金自天正智能控制股份有限公司__600560__金自天正__2020年__年度报告.pdf,北京金自天正智能控制股份有限公司#2020,1,903
2020-02-29__北京银信长远科技股份有限公司__300231__银信科技__2019年__年度报告.pdf,北京银信长远科技股份有限公司#2019,1,904
2020-03-27__北京雪迪龙科技股份有限公司__002658__雪迪龙__2019年__年度报告.pdf,北京雪迪龙科技股份有限公司#2019,1,905
2021-04-14__北京顺鑫农业股份有限公司__000860__顺鑫农业__2020年__年度报告.pdf,北京顺鑫农业股份有限公司#2020,1,906
