status,master_id,company,company_norm,year,key,report_names,report_paths,question
matched,533,朗源股份有限公司,朗源股份有限公司,2021,朗源股份有限公司#2021,2023-06-02__朗源股份有限公司__300175__朗源股份__2021年__年度报告.pdf,data/2023-06-02__朗源股份有限公司__300175__朗源股份__2021年__年度报告.pdf,请问朗源股份有限公司在2021年的应付职工薪酬是多少元?
matched,534,温州市冠盛汽车零部件集团股份有限公司,温州市冠盛汽车零部件集团股份有限公司,2021,温州市冠盛汽车零部件集团股份有限公司#2021,2022-04-16__温州市冠盛汽车零部件集团股份有限公司__605088__冠盛股份__2021年__年度报告.pdf,data/2022-04-16__温州市冠盛汽车零部件集团股份有限公司__605088__冠盛股份__2021年__年度报告.pdf,冠盛股份2021年的营业成本是多少元？
matched,538,常柴股份有限公司,常柴股份有限公司,2019,常柴股份有限公司#2019,2020-04-11__常柴股份有限公司__200570__苏常柴__2019年__年度报告.pdf,data/2020-04-11__常柴股份有限公司__200570__苏常柴__2019年__年度报告.pdf,请提供常柴股份有限公司在2019年的公司网址。
matched,540,聚龙股份有限公司,聚龙股份有限公司,2019,聚龙股份有限公司#2019,2020-04-17__聚龙股份有限公司__300202__聚龙股份__2019年__年度报告.pdf,data/2020-04-17__聚龙股份有限公司__300202__聚龙股份__2019年__年度报告.pdf,请提供聚龙股份有限公司2019年的硕士人数。
matched,541,浙江德创环保科技股份有限公司,浙江德创环保科技股份有限公司,2021,浙江德创环保科技股份有限公司#2021,2022-04-22__浙江德创环保科技股份有限公司__603177__德创环保__2021年__年度报告.pdf,data/2022-04-22__浙江德创环保科技股份有限公司__603177__德创环保__2021年__年度报告.pdf,在2021年，德创环保归属母公司所有者的净利润是多少元?
matched,542,贵州信邦制药股份有限公司,贵州信邦制药股份有限公司,2020,贵州信邦制药股份有限公司#2020,2021-03-30__贵州信邦制药股份有限公司__002390__信邦制药__2020年__年度报告.pdf,data/2021-03-30__贵州信邦制药股份有限公司__002390__信邦制药__2020年__年度报告.pdf,2020年信邦制药管理费用是多少元?
matched,543,富春科技股份有限公司,富春科技股份有限公司,2020,富春科技股份有限公司#2020,2021-04-16__富春科技股份有限公司__300299__富春股份__2020年__年度报告.pdf,data/2021-04-16__富春科技股份有限公司__300299__富春股份__2020年__年度报告.pdf,富春股份在2020年的研发费用是多少元?
matched,545,苏州世名科技股份有限公司,苏州世名科技股份有限公司,2019,苏州世名科技股份有限公司#2019,2020-04-03__苏州世名科技股份有限公司__300522__世名科技__2019年__年度报告.pdf,data/2020-04-03__苏州世名科技股份有限公司__300522__世名科技__2019年__年度报告.pdf,2019年世名科技的办公地址是什么?
matched,546,北京左江科技股份有限公司,北京左江科技股份有限公司,2020,北京左江科技股份有限公司#2020,2021-04-21__北京左江科技股份有限公司__300799__左江科技__2020年__年度报告.pdf,data/2021-04-21__北京左江科技股份有限公司__300799__左江科技__2020年__年度报告.pdf,左江科技2020年综合收益总额是多少元?
matched,557,苏州纽威阀门股份有限公司,苏州纽威阀门股份有限公司,2020,苏州纽威阀门股份有限公司#2020,2021-04-16__苏州纽威阀门股份有限公司__603699__纽威股份__2020年__年度报告.pdf,data/2021-04-16__苏州纽威阀门股份有限公司__603699__纽威股份__2020年__年度报告.pdf,苏州纽威阀门股份有限公司在2020年的营业税金及附加费用是多少元?
matched,560,锋尚文化集团股份有限公司,锋尚文化集团股份有限公司,2020,锋尚文化集团股份有限公司#2020,2021-02-23__锋尚文化集团股份有限公司__300860__锋尚文化__2020年__年度报告.pdf,data/2021-02-23__锋尚文化集团股份有限公司__300860__锋尚文化__2020年__年度报告.pdf,请问，锋尚文化集团股份有限公司2020年公允价值变动收益是多少元?
matched,562,华邦生命健康股份有限公司,华邦生命健康股份有限公司,2019,华邦生命健康股份有限公司#2019,2020-04-15__华邦生命健康股份有限公司__002004__华邦健康__2019年__年度报告.pdf,data/2020-04-15__华邦生命健康股份有限公司__002004__华邦健康__2019年__年度报告.pdf,华邦生命健康股份有限公司2019年电子信箱是什么?
matched,565,大晟时代文化投资股份有限公司,大晟时代文化投资股份有限公司,2020,大晟时代文化投资股份有限公司#2020,2021-03-06__大晟时代文化投资股份有限公司__600892__大晟文化__2020年__年度报告.pdf,data/2021-03-06__大晟时代文化投资股份有限公司__600892__大晟文化__2020年__年度报告.pdf,请问，2020年大晟文化的公允价值变动收益是多少元？
matched,566,优刻得科技股份有限公司,优刻得科技股份有限公司,2021,优刻得科技股份有限公司#2021,2022-04-27__优刻得科技股份有限公司__688158__优刻得__2021年__年度报告.pdf,data/2022-04-27__优刻得科技股份有限公司__688158__优刻得__2021年__年度报告.pdf,优刻得2021年的无形资产是多少元？
matched,567,中国西电电气股份有限公司,中国西电电气股份有限公司,2021,中国西电电气股份有限公司#2021,2023-02-28__中国西电电气股份有限公司__601179__中国西电__2021年__年度报告.pdf,data/2023-02-28__中国西电电气股份有限公司__601179__中国西电__2021年__年度报告.pdf,中国西电2021年的利息支出是多少元？
matched,569,恒天凯马股份有限公司,恒天凯马股份有限公司,2019,恒天凯马股份有限公司#2019,2020-04-11__恒天凯马股份有限公司__900953__凯马股份__2019年__年度报告.pdf,data/2020-04-11__恒天凯马股份有限公司__900953__凯马股份__2019年__年度报告.pdf,2019年凯马股份技术人员数是什么?
matched,574,北京鼎汉技术集团股份有限公司,北京鼎汉技术集团股份有限公司,2019,北京鼎汉技术集团股份有限公司#2019,2020-03-24__北京鼎汉技术集团股份有限公司__300011__鼎汉技术__2019年__年度报告.pdf,data/2020-03-24__北京鼎汉技术集团股份有限公司__300011__鼎汉技术__2019年__年度报告.pdf,鼎汉技术在2019年的证券代码是什么?
matched,576,潍柴重机股份有限公司,潍柴重机股份有限公司,2019,潍柴重机股份有限公司#2019,2020-03-28__潍柴重机股份有限公司__000880__潍柴重机__2019年__年度报告.pdf,data/2020-03-28__潍柴重机股份有限公司__000880__潍柴重机__2019年__年度报告.pdf,潍柴重机2019年法定代表人是什么?
matched,579,中电科网络安全科技股份有限公司,中电科网络安全科技股份有限公司,2020,中电科网络安全科技股份有限公司#2020,2021-04-22__中电科网络安全科技股份有限公司__002268__电科网安__2020年__年度报告.pdf,data/2021-04-22__中电科网络安全科技股份有限公司__002268__电科网安__2020年__年度报告.pdf,电科网安2020年利润总额是多少元?
matched,584,天津长荣科技集团股份有限公司,天津长荣科技集团股份有限公司,2021,天津长荣科技集团股份有限公司#2021,2022-04-28__天津长荣科技集团股份有限公司__300195__长荣股份__2021年__年度报告.pdf,data/2022-04-28__天津长荣科技集团股份有限公司__300195__长荣股份__2021年__年度报告.pdf,天津长荣科技集团股份有限公司2021年期末现金及现金等价物余额是多少元?
matched,587,河南辉煌科技股份有限公司,河南辉煌科技股份有限公司,2019,河南辉煌科技股份有限公司#2019,2020-04-10__河南辉煌科技股份有限公司__002296__辉煌科技__2019年__年度报告.pdf,data/2020-04-10__河南辉煌科技股份有限公司__002296__辉煌科技__2019年__年度报告.pdf,2019年辉煌科技的公司网址是什么?
matched,588,浙江海翔药业股份有限公司,浙江海翔药业股份有限公司,2019,浙江海翔药业股份有限公司#2019,2020-01-23__浙江海翔药业股份有限公司__002099__海翔药业__2019年__年度报告.pdf,data/2020-01-23__浙江海翔药业股份有限公司__002099__海翔药业__2019年__年度报告.pdf,2019年海翔药业企业名称是什么?
matched,589,湖北和远气体股份有限公司,湖北和远气体股份有限公司,2020,湖北和远气体股份有限公司#2020,2021-04-15__湖北和远气体股份有限公司__002971__和远气体__2020年__年度报告.pdf,data/2021-04-15__湖北和远气体股份有限公司__002971__和远气体__2020年__年度报告.pdf,和远气体2020年营业税金及附加是多少元?
matched,592,浙江省建设投资集团股份有限公司,浙江省建设投资集团股份有限公司,2021,浙江省建设投资集团股份有限公司#2021,2022-04-28__浙江省建设投资集团股份有限公司__002761__浙江建投__2021年__年度报告.pdf,data/2022-04-28__浙江省建设投资集团股份有限公司__002761__浙江建投__2021年__年度报告.pdf,2021年浙江省建设投资集团股份有限公司应收款项融资是多少元?
matched,598,浙江亿利达风机股份有限公司,浙江亿利达风机股份有限公司,2021,浙江亿利达风机股份有限公司#2021,2022-04-02__浙江亿利达风机股份有限公司__002686__亿利达__2021年__年度报告.pdf,data/2022-04-02__浙江亿利达风机股份有限公司__002686__亿利达__2021年__年度报告.pdf,2021年亿利达每股经营现金流量是多少元?
matched,602,华设设计集团股份有限公司,华设设计集团股份有限公司,2019,华设设计集团股份有限公司#2019,2020-03-26__华设设计集团股份有限公司__603018__华设集团__2019年__年度报告.pdf,data/2020-03-26__华设设计集团股份有限公司__603018__华设集团__2019年__年度报告.pdf,华设设计集团股份有限公司在2019年的职工总数是多少？
matched,608,上海外服控股集团股份有限公司,上海外服控股集团股份有限公司,2020,上海外服控股集团股份有限公司#2020,2021-03-25__上海外服控股集团股份有限公司__600662__外服控股__2020年__年度报告.pdf,data/2021-03-25__上海外服控股集团股份有限公司__600662__外服控股__2020年__年度报告.pdf,上海外服控股集团股份有限公司2020年投资收益是多少元?
matched,610,东杰智能科技集团股份有限公司,东杰智能科技集团股份有限公司,2021,东杰智能科技集团股份有限公司#2021,2022-04-25__东杰智能科技集团股份有限公司__300486__东杰智能__2021年__年度报告.pdf,data/2022-04-25__东杰智能科技集团股份有限公司__300486__东杰智能__2021年__年度报告.pdf,请查询，2021年东杰智能的负债合计是多少元?
matched,611,贵人鸟股份有限公司,贵人鸟股份有限公司,2021,贵人鸟股份有限公司#2021,2022-03-31__贵人鸟股份有限公司__603555__贵人鸟__2021年__年度报告.pdf,data/2022-03-31__贵人鸟股份有限公司__603555__贵人鸟__2021年__年度报告.pdf,2021年贵人鸟每股的经营现金流量是多少元?
